,0
Team_ID,1610612764
Season,1992-93
FGM,"{'AVG': 40.26829268292683, 'STDEV': 5.008754756381613}"
FGA,"{'AVG': 86.15853658536585, 'STDEV': 8.33921201860449}"
FGP,"{'AVG': 0.469573170731707, 'STDEV': 0.058199535547721004}"
FG3M,"{'AVG': 2.1219512195121952, 'STDEV': 1.5185295348488852}"
FG3A,"{'AVG': 7.048780487804878, 'STDEV': 3.231413859515123}"
FG3P,"{'AVG': 0.297695647848086, 'STDEV': 0.20676231385540403}"
FTM,"{'AVG': 19.20731707317073, 'STDEV': 6.508755366177311}"
FTA,"{'AVG': 25.695121951219512, 'STDEV': 25.695121951219512}"
FTP,"{'AVG': 0.7464756097560971, 'STDEV': 0.7464756097560971}"
OREB,"{'AVG': 12.573170731707316, 'STDEV': 4.236905718712212}"
DREB,"{'AVG': 28.25609756097561, 'STDEV': 4.718785613839295}"
REB,"{'AVG': 40.829268292682926, 'STDEV': 6.247577067238226}"
AST,"{'AVG': 25.73170731707317, 'STDEV': 5.418415741510339}"
BLK,"{'AVG': 4.378048780487805, 'STDEV': 2.088417463957799}"
TOV,"{'AVG': 15.560975609756097, 'STDEV': 4.145792336594201}"
PF,"{'AVG': 21.890243902439025, 'STDEV': 4.28320319030125}"
