,0
Team_ID,1610612756
Season,2007-08
FGM,"{'AVG': 41.36585365853659, 'STDEV': 5.649237237099875}"
FGA,"{'AVG': 82.70731707317073, 'STDEV': 7.148318985466199}"
FGP,"{'AVG': 0.500719512195122, 'STDEV': 0.058516912062154}"
FG3M,"{'AVG': 8.463414634146341, 'STDEV': 3.5492830851523562}"
FG3A,"{'AVG': 21.51219512195122, 'STDEV': 6.226672817902871}"
FG3P,"{'AVG': 0.38734990930558205, 'STDEV': 0.095050710505995}"
FTM,"{'AVG': 18.878048780487806, 'STDEV': 6.090653118098132}"
FTA,"{'AVG': 24.109756097560975, 'STDEV': 24.109756097560975}"
FTP,"{'AVG': 0.78720731707317, 'STDEV': 0.78720731707317}"
OREB,"{'AVG': 8.78048780487805, 'STDEV': 3.413930757338061}"
DREB,"{'AVG': 32.71951219512195, 'STDEV': 5.366274175304575}"
REB,"{'AVG': 41.5, 'STDEV': 6.14686510485499}"
AST,"{'AVG': 26.682926829268293, 'STDEV': 5.4769506898252684}"
BLK,"{'AVG': 6.3170731707317085, 'STDEV': 3.362384694541378}"
TOV,"{'AVG': 13.890243902439025, 'STDEV': 4.0429975970073}"
PF,"{'AVG': 19.914634146341463, 'STDEV': 4.134173210704116}"
