,0
Team_ID,1610612738
Season,2007-08
FGM,"{'AVG': 36.41463414634146, 'STDEV': 4.784107485456392}"
FGA,"{'AVG': 76.65853658536585, 'STDEV': 6.220673442553619}"
FGP,"{'AVG': 0.47590243902439006, 'STDEV': 0.057187931420454}"
FG3M,"{'AVG': 7.268292682926829, 'STDEV': 2.981625956651487}"
FG3A,"{'AVG': 19.073170731707318, 'STDEV': 4.946080847324334}"
FG3P,"{'AVG': 0.37678349993832005, 'STDEV': 0.106115583127053}"
FTM,"{'AVG': 20.451219512195124, 'STDEV': 6.128565858509127}"
FTA,"{'AVG': 26.536585365853657, 'STDEV': 26.536585365853657}"
FTP,"{'AVG': 0.7695000000000001, 'STDEV': 0.7695000000000001}"
OREB,"{'AVG': 10.121951219512194, 'STDEV': 3.312491300347072}"
DREB,"{'AVG': 31.890243902439025, 'STDEV': 5.37714894753481}"
REB,"{'AVG': 42.01219512195122, 'STDEV': 6.029749093809534}"
AST,"{'AVG': 22.353658536585368, 'STDEV': 5.183954235098231}"
BLK,"{'AVG': 4.621951219512195, 'STDEV': 2.220222677645607}"
TOV,"{'AVG': 14.402439024390244, 'STDEV': 3.943614172703721}"
PF,"{'AVG': 22.73170731707317, 'STDEV': 4.245691441274754}"
