,0
Team_ID,1610612753
Season,2007-08
FGM,"{'AVG': 37.292682926829265, 'STDEV': 4.638773265034223}"
FGA,"{'AVG': 78.60975609756098, 'STDEV': 6.343570863307343}"
FGP,"{'AVG': 0.47502439024390203, 'STDEV': 0.051280630860739}"
FG3M,"{'AVG': 9.768292682926829, 'STDEV': 2.564230592314794}"
FG3A,"{'AVG': 25.29268292682927, 'STDEV': 5.155574245363749}"
FG3P,"{'AVG': 0.38940548236896205, 'STDEV': 0.08250391343259801}"
FTM,"{'AVG': 20.121951219512194, 'STDEV': 5.520758231835661}"
FTA,"{'AVG': 27.902439024390244, 'STDEV': 27.902439024390244}"
FTP,"{'AVG': 0.7245121951219511, 'STDEV': 0.7245121951219511}"
OREB,"{'AVG': 9.365853658536585, 'STDEV': 3.3757018296225922}"
DREB,"{'AVG': 32.646341463414636, 'STDEV': 5.285367528058443}"
REB,"{'AVG': 42.01219512195122, 'STDEV': 6.139316530985369}"
AST,"{'AVG': 20.804878048780488, 'STDEV': 4.281568376509019}"
BLK,"{'AVG': 4.060975609756097, 'STDEV': 2.01443899598215}"
TOV,"{'AVG': 13.829268292682928, 'STDEV': 3.905693463817049}"
PF,"{'AVG': 20.585365853658537, 'STDEV': 4.109462791217348}"
