,0
Team_ID,1610612761
Season,2007-08
FGM,"{'AVG': 38.390243902439025, 'STDEV': 4.668666496266083}"
FGA,"{'AVG': 82.02439024390245, 'STDEV': 7.183615805662246}"
FGP,"{'AVG': 0.469548780487804, 'STDEV': 0.053897972301817004}"
FG3M,"{'AVG': 6.975609756097561, 'STDEV': 2.863027879003805}"
FG3A,"{'AVG': 17.79268292682927, 'STDEV': 4.362403360924871}"
FG3P,"{'AVG': 0.389415755389169, 'STDEV': 0.12248195699798602}"
FTM,"{'AVG': 16.426829268292682, 'STDEV': 5.164050682552631}"
FTA,"{'AVG': 20.21951219512195, 'STDEV': 20.21951219512195}"
FTP,"{'AVG': 0.81670731707317, 'STDEV': 0.81670731707317}"
OREB,"{'AVG': 9.634146341463415, 'STDEV': 3.518951145370587}"
DREB,"{'AVG': 30.4390243902439, 'STDEV': 4.07369629520545}"
REB,"{'AVG': 40.073170731707314, 'STDEV': 5.374334268975865}"
AST,"{'AVG': 23.817073170731707, 'STDEV': 5.207136718907499}"
BLK,"{'AVG': 4.097560975609756, 'STDEV': 2.333913981179408}"
TOV,"{'AVG': 11.195121951219512, 'STDEV': 3.553607189746549}"
PF,"{'AVG': 19.463414634146343, 'STDEV': 3.489650030035802}"
