,0
Team_ID,1610612752
Season,2007-08
FGM,"{'AVG': 36.18292682926829, 'STDEV': 4.976805581600419}"
FGA,"{'AVG': 82.40243902439025, 'STDEV': 8.410545637967541}"
FGP,"{'AVG': 0.44003658536585305, 'STDEV': 0.050344110968255}"
FG3M,"{'AVG': 5.975609756097561, 'STDEV': 2.188497481960082}"
FG3A,"{'AVG': 17.73170731707317, 'STDEV': 3.787728008824642}"
FG3P,"{'AVG': 0.336867158087641, 'STDEV': 0.10924316035107001}"
FTM,"{'AVG': 18.585365853658537, 'STDEV': 6.095841973892654}"
FTA,"{'AVG': 25.548780487804876, 'STDEV': 25.548780487804876}"
FTP,"{'AVG': 0.725878048780487, 'STDEV': 0.725878048780487}"
OREB,"{'AVG': 12.548780487804878, 'STDEV': 4.318071240168477}"
DREB,"{'AVG': 29.963414634146343, 'STDEV': 4.945243685593932}"
REB,"{'AVG': 42.51219512195122, 'STDEV': 7.146170350439932}"
AST,"{'AVG': 18.658536585365855, 'STDEV': 4.222864021967521}"
BLK,"{'AVG': 2.597560975609756, 'STDEV': 1.891238774236173}"
TOV,"{'AVG': 13.804878048780488, 'STDEV': 4.007520782784597}"
PF,"{'AVG': 21.475609756097562, 'STDEV': 4.187652660953692}"
