,0
Team_ID,1610612762
Season,2007-08
FGM,"{'AVG': 39.98780487804878, 'STDEV': 4.5960098164671415}"
FGA,"{'AVG': 80.39024390243902, 'STDEV': 6.294728536417165}"
FGP,"{'AVG': 0.49847560975609706, 'STDEV': 0.052301883829291004}"
FG3M,"{'AVG': 4.963414634146342, 'STDEV': 2.920532345991177}"
FG3A,"{'AVG': 13.353658536585366, 'STDEV': 4.196918185089344}"
FG3P,"{'AVG': 0.36623535080755304, 'STDEV': 0.15790628675662202}"
FTM,"{'AVG': 21.28048780487805, 'STDEV': 6.242574631569385}"
FTA,"{'AVG': 28.024390243902438, 'STDEV': 28.024390243902438}"
FTP,"{'AVG': 0.759768292682926, 'STDEV': 0.759768292682926}"
OREB,"{'AVG': 11.487804878048781, 'STDEV': 3.957315159309322}"
DREB,"{'AVG': 29.390243902439025, 'STDEV': 5.010497862355204}"
REB,"{'AVG': 40.8780487804878, 'STDEV': 5.899132064016045}"
AST,"{'AVG': 26.402439024390244, 'STDEV': 5.113187394936963}"
BLK,"{'AVG': 4.329268292682927, 'STDEV': 2.000338724703927}"
TOV,"{'AVG': 14.25609756097561, 'STDEV': 3.5722212739233443}"
PF,"{'AVG': 24.024390243902438, 'STDEV': 4.452702355377311}"
