,0
Team_ID,1610612748
Season,2007-08
FGM,"{'AVG': 34.24390243902439, 'STDEV': 5.688543773407153}"
FGA,"{'AVG': 77.26829268292683, 'STDEV': 7.640129241502357}"
FGP,"{'AVG': 0.44313414634146303, 'STDEV': 0.06077722164992801}"
FG3M,"{'AVG': 5.987804878048781, 'STDEV': 3.448004978509712}"
FG3A,"{'AVG': 16.74390243902439, 'STDEV': 6.576822332279042}"
FG3P,"{'AVG': 0.349570090628235, 'STDEV': 0.121706702544982}"
FTM,"{'AVG': 16.878048780487806, 'STDEV': 6.4202423782223335}"
FTA,"{'AVG': 23.20731707317073, 'STDEV': 23.20731707317073}"
FTP,"{'AVG': 0.731756097560975, 'STDEV': 0.731756097560975}"
OREB,"{'AVG': 9.060975609756097, 'STDEV': 3.440311358919618}"
DREB,"{'AVG': 28.5609756097561, 'STDEV': 4.207863188921632}"
REB,"{'AVG': 37.6219512195122, 'STDEV': 5.966242989101139}"
AST,"{'AVG': 20.048780487804876, 'STDEV': 4.20435529334772}"
BLK,"{'AVG': 4.329268292682927, 'STDEV': 2.529113825422888}"
TOV,"{'AVG': 14.036585365853659, 'STDEV': 3.210496373110941}"
PF,"{'AVG': 20.365853658536587, 'STDEV': 4.473549686002671}"
