,0
Team_ID,1610612760
Season,2007-08
FGM,"{'AVG': 38.109756097560975, 'STDEV': 5.71980768381046}"
FGA,"{'AVG': 85.7560975609756, 'STDEV': 8.439415133339129}"
FGP,"{'AVG': 0.44580487804878005, 'STDEV': 0.060570627894757006}"
FG3M,"{'AVG': 3.817073170731707, 'STDEV': 2.206209244189645}"
FG3A,"{'AVG': 11.451219512195122, 'STDEV': 3.631659278031646}"
FG3P,"{'AVG': 0.32530691372485104, 'STDEV': 0.150677890243537}"
FTM,"{'AVG': 17.51219512195122, 'STDEV': 5.313025927347548}"
FTA,"{'AVG': 22.75609756097561, 'STDEV': 22.75609756097561}"
FTP,"{'AVG': 0.7667804878048781, 'STDEV': 0.7667804878048781}"
OREB,"{'AVG': 11.841463414634147, 'STDEV': 4.041358750225932}"
DREB,"{'AVG': 32.78048780487805, 'STDEV': 5.69171889297421}"
REB,"{'AVG': 44.6219512195122, 'STDEV': 6.495278900677868}"
AST,"{'AVG': 21.317073170731707, 'STDEV': 4.953806489490752}"
BLK,"{'AVG': 4.878048780487805, 'STDEV': 2.496368937904471}"
TOV,"{'AVG': 15.24390243902439, 'STDEV': 4.050791648310077}"
PF,"{'AVG': 20.48780487804878, 'STDEV': 4.662018591144124}"
