,0
Team_ID,1610612744
Season,2007-08
FGM,"{'AVG': 41.5, 'STDEV': 4.9870201894889465}"
FGA,"{'AVG': 90.3170731707317, 'STDEV': 7.7138292500083026}"
FGP,"{'AVG': 0.46067073170731704, 'STDEV': 0.051489913881815}"
FG3M,"{'AVG': 9.28048780487805, 'STDEV': 2.978417801218438}"
FG3A,"{'AVG': 26.646341463414632, 'STDEV': 5.357288680425953}"
FG3P,"{'AVG': 0.350554212086683, 'STDEV': 0.09741427930313101}"
FTM,"{'AVG': 18.75609756097561, 'STDEV': 6.137440202338262}"
FTA,"{'AVG': 24.926829268292682, 'STDEV': 24.926829268292682}"
FTP,"{'AVG': 0.757317073170731, 'STDEV': 0.757317073170731}"
OREB,"{'AVG': 12.74390243902439, 'STDEV': 3.7012209383943553}"
DREB,"{'AVG': 30.4390243902439, 'STDEV': 4.768977841604924}"
REB,"{'AVG': 43.18292682926829, 'STDEV': 5.665856257476218}"
AST,"{'AVG': 22.353658536585368, 'STDEV': 4.84416908294761}"
BLK,"{'AVG': 4.597560975609756, 'STDEV': 2.313992627246708}"
TOV,"{'AVG': 12.963414634146341, 'STDEV': 3.529225851359849}"
PF,"{'AVG': 22.865853658536587, 'STDEV': 4.273842909243119}"
