,0
Team_ID,1610612759
Season,2007-08
FGM,"{'AVG': 35.829268292682926, 'STDEV': 4.990867902575417}"
FGA,"{'AVG': 78.34146341463415, 'STDEV': 6.262211797552875}"
FGP,"{'AVG': 0.45760975609756105, 'STDEV': 0.054339753335218004}"
FG3M,"{'AVG': 7.2439024390243905, 'STDEV': 2.874154628733555}"
FG3A,"{'AVG': 19.634146341463413, 'STDEV': 5.046725365679352}"
FG3P,"{'AVG': 0.368884965130203, 'STDEV': 0.113511514448399}"
FTM,"{'AVG': 16.463414634146343, 'STDEV': 5.430128848143248}"
FTA,"{'AVG': 21.634146341463413, 'STDEV': 21.634146341463413}"
FTP,"{'AVG': 0.7574024390243901, 'STDEV': 0.7574024390243901}"
OREB,"{'AVG': 9.402439024390244, 'STDEV': 3.138214307443956}"
DREB,"{'AVG': 31.853658536585368, 'STDEV': 5.211861948323556}"
REB,"{'AVG': 41.25609756097561, 'STDEV': 6.105676321947392}"
AST,"{'AVG': 20.951219512195124, 'STDEV': 4.799440396969111}"
BLK,"{'AVG': 4.109756097560975, 'STDEV': 1.8856580052110932}"
TOV,"{'AVG': 11.963414634146341, 'STDEV': 3.872808410759543}"
PF,"{'AVG': 18.74390243902439, 'STDEV': 3.896218412292908}"
