,0
Team_ID,1610612758
Season,2012-13
FGM,"{'AVG': 37.63414634146341, 'STDEV': 4.57181973420032}"
FGA,"{'AVG': 84.1951219512195, 'STDEV': 5.5897592085559165}"
FGP,"{'AVG': 0.44804878048780405, 'STDEV': 0.055115569362465006}"
FG3M,"{'AVG': 7.439024390243903, 'STDEV': 3.0795925695551842}"
FG3A,"{'AVG': 20.5, 'STDEV': 5.089931964909493}"
FG3P,"{'AVG': 0.358001923777696, 'STDEV': 0.11801311474122302}"
FTM,"{'AVG': 17.524390243902438, 'STDEV': 6.049641576478251}"
FTA,"{'AVG': 22.79268292682927, 'STDEV': 22.79268292682927}"
FTP,"{'AVG': 0.7655853658536581, 'STDEV': 0.7655853658536581}"
OREB,"{'AVG': 11.5, 'STDEV': 3.739181926769742}"
DREB,"{'AVG': 29.085365853658537, 'STDEV': 4.489222263506821}"
REB,"{'AVG': 40.58536585365854, 'STDEV': 5.349399919068332}"
AST,"{'AVG': 20.829268292682926, 'STDEV': 4.7708085554557105}"
BLK,"{'AVG': 4.170731707317073, 'STDEV': 2.5278931746494}"
TOV,"{'AVG': 14.048780487804878, 'STDEV': 3.380782431990275}"
PF,"{'AVG': 20.9390243902439, 'STDEV': 3.979414812043518}"
