,0
Team_ID,1610612749
Season,2012-13
FGM,"{'AVG': 38.146341463414636, 'STDEV': 4.703877967310162}"
FGA,"{'AVG': 87.76829268292683, 'STDEV': 7.833607214262993}"
FGP,"{'AVG': 0.435658536585365, 'STDEV': 0.046526567350675}"
FG3M,"{'AVG': 7.329268292682927, 'STDEV': 3.123210116739381}"
FG3A,"{'AVG': 20.365853658536587, 'STDEV': 5.295029570376287}"
FG3P,"{'AVG': 0.35572831520074605, 'STDEV': 0.10283057524578001}"
FTM,"{'AVG': 15.25609756097561, 'STDEV': 4.971054426761101}"
FTA,"{'AVG': 20.73170731707317, 'STDEV': 20.73170731707317}"
FTP,"{'AVG': 0.734987804878048, 'STDEV': 0.734987804878048}"
OREB,"{'AVG': 13.024390243902438, 'STDEV': 4.65335564505979}"
DREB,"{'AVG': 30.9390243902439, 'STDEV': 4.611706952067038}"
REB,"{'AVG': 43.96341463414634, 'STDEV': 6.096842173832508}"
AST,"{'AVG': 22.878048780487806, 'STDEV': 4.683541563586044}"
BLK,"{'AVG': 6.7073170731707314, 'STDEV': 3.279143989767883}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 3.727244518581359}"
PF,"{'AVG': 18.951219512195124, 'STDEV': 3.8646943853246993}"
