,0
Team_ID,1610612748
Season,2012-13
FGM,"{'AVG': 38.390243902439025, 'STDEV': 4.487997979690176}"
FGA,"{'AVG': 77.41463414634147, 'STDEV': 7.238360123115322}"
FGP,"{'AVG': 0.49702439024390205, 'STDEV': 0.048122265991861}"
FG3M,"{'AVG': 8.74390243902439, 'STDEV': 3.32892662643554}"
FG3A,"{'AVG': 22.0609756097561, 'STDEV': 5.9011351931047145}"
FG3P,"{'AVG': 0.393517163464673, 'STDEV': 0.10765396903448}"
FTM,"{'AVG': 17.353658536585368, 'STDEV': 4.94755695098074}"
FTA,"{'AVG': 23.01219512195122, 'STDEV': 23.01219512195122}"
FTP,"{'AVG': 0.759060975609756, 'STDEV': 0.759060975609756}"
OREB,"{'AVG': 8.24390243902439, 'STDEV': 3.372221217681549}"
DREB,"{'AVG': 30.365853658536587, 'STDEV': 5.525501362922021}"
REB,"{'AVG': 38.609756097560975, 'STDEV': 7.08808093194497}"
AST,"{'AVG': 23.048780487804876, 'STDEV': 4.139250361618367}"
BLK,"{'AVG': 5.378048780487805, 'STDEV': 2.594582408429976}"
TOV,"{'AVG': 13.268292682926829, 'STDEV': 3.698677709961767}"
PF,"{'AVG': 18.695121951219512, 'STDEV': 4.451907690385069}"
