,0
Team_ID,1610612752
Season,2012-13
FGM,"{'AVG': 36.53658536585366, 'STDEV': 4.565558454208592}"
FGA,"{'AVG': 81.57317073170732, 'STDEV': 6.507413602780394}"
FGP,"{'AVG': 0.44928048780487806, 'STDEV': 0.056562054721580005}"
FG3M,"{'AVG': 10.865853658536585, 'STDEV': 3.5128061840872693}"
FG3A,"{'AVG': 28.914634146341463, 'STDEV': 5.506900765161667}"
FG3P,"{'AVG': 0.373173743034444, 'STDEV': 0.088663611648954}"
FTM,"{'AVG': 16.01219512195122, 'STDEV': 5.609722385769906}"
FTA,"{'AVG': 21.085365853658537, 'STDEV': 21.085365853658537}"
FTP,"{'AVG': 0.7565121951219511, 'STDEV': 0.7565121951219511}"
OREB,"{'AVG': 10.853658536585366, 'STDEV': 3.708921347369826}"
DREB,"{'AVG': 29.70731707317073, 'STDEV': 4.465195459418997}"
REB,"{'AVG': 40.5609756097561, 'STDEV': 6.226382658634422}"
AST,"{'AVG': 19.25609756097561, 'STDEV': 4.531946889323429}"
BLK,"{'AVG': 3.585365853658536, 'STDEV': 1.993515534297713}"
TOV,"{'AVG': 11.560975609756097, 'STDEV': 3.254996391022671}"
PF,"{'AVG': 20.121951219512194, 'STDEV': 4.004288577255236}"
