,0
Team_ID,1610612744
Season,2012-13
FGM,"{'AVG': 38.170731707317074, 'STDEV': 4.990867902575417}"
FGA,"{'AVG': 83.41463414634147, 'STDEV': 7.314709042950182}"
FGP,"{'AVG': 0.458548780487804, 'STDEV': 0.053334294537408004}"
FG3M,"{'AVG': 8.024390243902438, 'STDEV': 2.779890795244283}"
FG3A,"{'AVG': 19.902439024390244, 'STDEV': 3.779769919503596}"
FG3P,"{'AVG': 0.40003213192666304, 'STDEV': 0.10888378904757401}"
FTM,"{'AVG': 16.804878048780488, 'STDEV': 5.453369157697788}"
FTA,"{'AVG': 21.26829268292683, 'STDEV': 21.26829268292683}"
FTP,"{'AVG': 0.792634146341463, 'STDEV': 0.792634146341463}"
OREB,"{'AVG': 10.792682926829269, 'STDEV': 3.317509868166773}"
DREB,"{'AVG': 34.15853658536585, 'STDEV': 5.861507647871186}"
REB,"{'AVG': 44.951219512195124, 'STDEV': 6.76392471179086}"
AST,"{'AVG': 22.5, 'STDEV': 4.774546711081199}"
BLK,"{'AVG': 4.219512195121951, 'STDEV': 2.154664135517756}"
TOV,"{'AVG': 14.75609756097561, 'STDEV': 3.305666573709028}"
PF,"{'AVG': 21.378048780487806, 'STDEV': 4.29653964672301}"
