,0
Team_ID,1610612742
Season,2012-13
FGM,"{'AVG': 38.80487804878049, 'STDEV': 4.836688552903091}"
FGA,"{'AVG': 84.04878048780488, 'STDEV': 6.063251865607053}"
FGP,"{'AVG': 0.46267073170731704, 'STDEV': 0.056535371835637005}"
FG3M,"{'AVG': 7.390243902439025, 'STDEV': 3.133869526860062}"
FG3A,"{'AVG': 19.853658536585368, 'STDEV': 4.7091241911204005}"
FG3P,"{'AVG': 0.36610514474812605, 'STDEV': 0.12267645155017601}"
FTM,"{'AVG': 16.134146341463413, 'STDEV': 5.832565441779524}"
FTA,"{'AVG': 20.353658536585368, 'STDEV': 20.353658536585368}"
FTP,"{'AVG': 0.7919634146341461, 'STDEV': 0.7919634146341461}"
OREB,"{'AVG': 9.353658536585366, 'STDEV': 3.1284120186616198}"
DREB,"{'AVG': 32.5609756097561, 'STDEV': 4.690672543780691}"
REB,"{'AVG': 41.91463414634146, 'STDEV': 5.867258428724349}"
AST,"{'AVG': 23.24390243902439, 'STDEV': 4.35907164091292}"
BLK,"{'AVG': 5.536585365853658, 'STDEV': 3.006967718980879}"
TOV,"{'AVG': 13.5, 'STDEV': 4.010018318359687}"
PF,"{'AVG': 20.70731707317073, 'STDEV': 4.211940126191075}"
