,0
Team_ID,1610612755
Season,2012-13
FGM,"{'AVG': 37.30487804878049, 'STDEV': 4.5533572592784015}"
FGA,"{'AVG': 84.08536585365853, 'STDEV': 5.791013087582174}"
FGP,"{'AVG': 0.44452439024390206, 'STDEV': 0.05242471983352501}"
FG3M,"{'AVG': 6.3170731707317085, 'STDEV': 2.528250499292453}"
FG3A,"{'AVG': 17.536585365853657, 'STDEV': 4.425501637050458}"
FG3P,"{'AVG': 0.35847802604947804, 'STDEV': 0.11218247853276801}"
FTM,"{'AVG': 12.24390243902439, 'STDEV': 5.143762795276241}"
FTA,"{'AVG': 16.79268292682927, 'STDEV': 16.79268292682927}"
FTP,"{'AVG': 0.7236341463414631, 'STDEV': 0.7236341463414631}"
OREB,"{'AVG': 10.926829268292684, 'STDEV': 3.484641745423423}"
DREB,"{'AVG': 30.402439024390244, 'STDEV': 4.661001206749735}"
REB,"{'AVG': 41.329268292682926, 'STDEV': 5.7928326895488444}"
AST,"{'AVG': 22.76829268292683, 'STDEV': 4.987140947161949}"
BLK,"{'AVG': 4.682926829268292, 'STDEV': 2.72110203156458}"
TOV,"{'AVG': 12.560975609756097, 'STDEV': 3.43222765718648}"
PF,"{'AVG': 18.353658536585368, 'STDEV': 3.872575151203182}"
