,0
Team_ID,1610612745
Season,2012-13
FGM,"{'AVG': 38.09756097560975, 'STDEV': 5.6363234582363795}"
FGA,"{'AVG': 82.70731707317073, 'STDEV': 6.231120234733471}"
FGP,"{'AVG': 0.46108536585365806, 'STDEV': 0.06351789894904801}"
FG3M,"{'AVG': 10.573170731707316, 'STDEV': 3.307419596943197}"
FG3A,"{'AVG': 28.890243902439025, 'STDEV': 5.120778532536176}"
FG3P,"{'AVG': 0.36585762712837405, 'STDEV': 0.08854603552027}"
FTM,"{'AVG': 19.182926829268293, 'STDEV': 5.48427167200511}"
FTA,"{'AVG': 25.451219512195124, 'STDEV': 25.451219512195124}"
FTP,"{'AVG': 0.7551219512195121, 'STDEV': 0.7551219512195121}"
OREB,"{'AVG': 11.085365853658537, 'STDEV': 3.709185193916616}"
DREB,"{'AVG': 32.34146341463415, 'STDEV': 4.769293532059154}"
REB,"{'AVG': 43.426829268292686, 'STDEV': 5.050438161665956}"
AST,"{'AVG': 23.195121951219512, 'STDEV': 4.8874720785164225}"
BLK,"{'AVG': 4.378048780487805, 'STDEV': 2.585048386023928}"
TOV,"{'AVG': 15.829268292682928, 'STDEV': 3.9901263263172373}"
PF,"{'AVG': 20.26829268292683, 'STDEV': 4.10675078223079}"
