,0
Team_ID,1610612753
Season,2012-13
FGM,"{'AVG': 37.71951219512195, 'STDEV': 4.9298145364756865}"
FGA,"{'AVG': 84.1951219512195, 'STDEV': 6.566730633999859}"
FGP,"{'AVG': 0.4485, 'STDEV': 0.051919750517766004}"
FG3M,"{'AVG': 6.170731707317073, 'STDEV': 2.905103546947751}"
FG3A,"{'AVG': 18.74390243902439, 'STDEV': 5.494803326353239}"
FG3P,"{'AVG': 0.32240858637602904, 'STDEV': 0.11989632846030901}"
FTM,"{'AVG': 12.512195121951219, 'STDEV': 4.175897633788111}"
FTA,"{'AVG': 16.573170731707318, 'STDEV': 16.573170731707318}"
FTP,"{'AVG': 0.760548780487804, 'STDEV': 0.760548780487804}"
OREB,"{'AVG': 10.853658536585366, 'STDEV': 3.435910400028643}"
DREB,"{'AVG': 31.853658536585368, 'STDEV': 4.527343404438894}"
REB,"{'AVG': 42.707317073170735, 'STDEV': 5.631673664959094}"
AST,"{'AVG': 22.817073170731707, 'STDEV': 5.416317478842703}"
BLK,"{'AVG': 4.365853658536586, 'STDEV': 2.555614468509113}"
TOV,"{'AVG': 13.987804878048781, 'STDEV': 3.152478556291405}"
PF,"{'AVG': 19.402439024390244, 'STDEV': 5.330693226402533}"
