,0
Team_ID,1610612757
Season,2012-13
FGM,"{'AVG': 36.69512195121951, 'STDEV': 5.383305296086245}"
FGA,"{'AVG': 81.89024390243902, 'STDEV': 6.905009985708937}"
FGP,"{'AVG': 0.44876829268292606, 'STDEV': 0.05942757783155501}"
FG3M,"{'AVG': 8.207317073170731, 'STDEV': 3.176836709443899}"
FG3A,"{'AVG': 23.21951219512195, 'STDEV': 5.321803254777979}"
FG3P,"{'AVG': 0.351350527466106, 'STDEV': 0.11447288370549201}"
FTM,"{'AVG': 15.902439024390244, 'STDEV': 5.299917903155358}"
FTA,"{'AVG': 20.48780487804878, 'STDEV': 20.48780487804878}"
FTP,"{'AVG': 0.7747560975609751, 'STDEV': 0.7747560975609751}"
OREB,"{'AVG': 10.658536585365853, 'STDEV': 3.545887940808119}"
DREB,"{'AVG': 30.170731707317074, 'STDEV': 5.189745059151002}"
REB,"{'AVG': 40.829268292682926, 'STDEV': 6.292862659048654}"
AST,"{'AVG': 21.75609756097561, 'STDEV': 4.5203544480541975}"
BLK,"{'AVG': 4.304878048780488, 'STDEV': 2.442873355673165}"
TOV,"{'AVG': 14.207317073170731, 'STDEV': 3.6268470981738483}"
PF,"{'AVG': 18.51219512195122, 'STDEV': 4.140268681085908}"
