,0
Team_ID,1610612746
Season,2012-13
FGM,"{'AVG': 38.53658536585366, 'STDEV': 5.033701536572204}"
FGA,"{'AVG': 80.58536585365853, 'STDEV': 5.604123745146818}"
FGP,"{'AVG': 0.47800000000000004, 'STDEV': 0.05073484691371401}"
FG3M,"{'AVG': 7.646341463414634, 'STDEV': 3.140228627437904}"
FG3A,"{'AVG': 21.365853658536587, 'STDEV': 5.525501362922021}"
FG3P,"{'AVG': 0.35439149383927804, 'STDEV': 0.09911348934875001}"
FTM,"{'AVG': 16.365853658536587, 'STDEV': 5.804451665645396}"
FTA,"{'AVG': 23.024390243902438, 'STDEV': 23.024390243902438}"
FTP,"{'AVG': 0.7173292682926831, 'STDEV': 0.7173292682926831}"
OREB,"{'AVG': 11.439024390243903, 'STDEV': 3.131274189332593}"
DREB,"{'AVG': 30.182926829268293, 'STDEV': 4.51643924200013}"
REB,"{'AVG': 41.6219512195122, 'STDEV': 5.385486311597672}"
AST,"{'AVG': 23.878048780487806, 'STDEV': 5.6925123961487465}"
BLK,"{'AVG': 5.621951219512195, 'STDEV': 2.688063435752237}"
TOV,"{'AVG': 13.804878048780488, 'STDEV': 3.8918687770191953}"
PF,"{'AVG': 20.926829268292682, 'STDEV': 4.171568931853682}"
