,0
Team_ID,1610612764
Season,2012-13
FGM,"{'AVG': 35.48780487804878, 'STDEV': 4.897073710331544}"
FGA,"{'AVG': 81.6219512195122, 'STDEV': 6.221508379493642}"
FGP,"{'AVG': 0.43604878048780404, 'STDEV': 0.059198327979187004}"
FG3M,"{'AVG': 6.646341463414634, 'STDEV': 2.612278468223384}"
FG3A,"{'AVG': 18.23170731707317, 'STDEV': 4.907285539895682}"
FG3P,"{'AVG': 0.36643541079846603, 'STDEV': 0.11810798026664601}"
FTM,"{'AVG': 15.597560975609756, 'STDEV': 5.689192170946985}"
FTA,"{'AVG': 21.29268292682927, 'STDEV': 21.29268292682927}"
FTP,"{'AVG': 0.7402560975609751, 'STDEV': 0.7402560975609751}"
OREB,"{'AVG': 10.817073170731707, 'STDEV': 3.478782420672844}"
DREB,"{'AVG': 32.34146341463415, 'STDEV': 4.640720229849178}"
REB,"{'AVG': 43.15853658536585, 'STDEV': 5.494036075589562}"
AST,"{'AVG': 21.646341463414632, 'STDEV': 4.584924171645704}"
BLK,"{'AVG': 4.585365853658536, 'STDEV': 2.233036019525579}"
TOV,"{'AVG': 14.621951219512194, 'STDEV': 3.65026717744426}"
PF,"{'AVG': 20.5, 'STDEV': 4.257890279191049}"
