,0
Team_ID,1610612743
Season,2012-13
FGM,"{'AVG': 40.71951219512195, 'STDEV': 4.813238919367204}"
FGA,"{'AVG': 85.15853658536585, 'STDEV': 8.781953313746197}"
FGP,"{'AVG': 0.47970731707317005, 'STDEV': 0.049316936165104006}"
FG3M,"{'AVG': 6.353658536585366, 'STDEV': 2.621713468629417}"
FG3A,"{'AVG': 18.51219512195122, 'STDEV': 4.706821690970797}"
FG3P,"{'AVG': 0.34213081108854904, 'STDEV': 0.116787119179536}"
FTM,"{'AVG': 18.353658536585368, 'STDEV': 5.840201144894537}"
FTA,"{'AVG': 26.195121951219512, 'STDEV': 26.195121951219512}"
FTP,"{'AVG': 0.6990243902439021, 'STDEV': 0.6990243902439021}"
OREB,"{'AVG': 13.317073170731707, 'STDEV': 4.16889732521205}"
DREB,"{'AVG': 31.71951219512195, 'STDEV': 5.482349659023954}"
REB,"{'AVG': 45.03658536585366, 'STDEV': 7.539926845686351}"
AST,"{'AVG': 24.414634146341463, 'STDEV': 4.82266055230619}"
BLK,"{'AVG': 6.5, 'STDEV': 2.704591432141796}"
TOV,"{'AVG': 14.695121951219512, 'STDEV': 4.011369718934087}"
PF,"{'AVG': 20.51219512195122, 'STDEV': 4.1640551888487725}"
