,0
Team_ID,1610612759
Season,2012-13
FGM,"{'AVG': 39.146341463414636, 'STDEV': 5.006469767838836}"
FGA,"{'AVG': 81.40243902439025, 'STDEV': 6.686747084368463}"
FGP,"{'AVG': 0.48251219512195104, 'STDEV': 0.06180000477494801}"
FG3M,"{'AVG': 8.085365853658537, 'STDEV': 3.139557331037134}"
FG3A,"{'AVG': 21.51219512195122, 'STDEV': 5.009235673786118}"
FG3P,"{'AVG': 0.377171669452301, 'STDEV': 0.11509895801527101}"
FTM,"{'AVG': 16.646341463414632, 'STDEV': 4.964993382610965}"
FTA,"{'AVG': 21.036585365853657, 'STDEV': 21.036585365853657}"
FTP,"{'AVG': 0.7889634146341461, 'STDEV': 0.7889634146341461}"
OREB,"{'AVG': 8.121951219512194, 'STDEV': 2.763922083116979}"
DREB,"{'AVG': 33.18292682926829, 'STDEV': 5.473004566253738}"
REB,"{'AVG': 41.30487804878049, 'STDEV': 6.143729161481294}"
AST,"{'AVG': 25.097560975609756, 'STDEV': 5.027356657864237}"
BLK,"{'AVG': 5.439024390243903, 'STDEV': 2.744680875895936}"
TOV,"{'AVG': 14.134146341463415, 'STDEV': 3.8095467962914693}"
PF,"{'AVG': 17.402439024390244, 'STDEV': 4.230575818431261}"
