,0
Team_ID,1610612737
Season,2012-13
FGM,"{'AVG': 37.609756097560975, 'STDEV': 4.618150176303093}"
FGA,"{'AVG': 81.02439024390245, 'STDEV': 6.814971916024302}"
FGP,"{'AVG': 0.46564634146341405, 'STDEV': 0.055728037129010005}"
FG3M,"{'AVG': 8.609756097560975, 'STDEV': 2.468348263445358}"
FG3A,"{'AVG': 23.182926829268293, 'STDEV': 4.44757680946169}"
FG3P,"{'AVG': 0.37328902888500104, 'STDEV': 0.093939659901924}"
FTM,"{'AVG': 14.121951219512194, 'STDEV': 5.236128632808736}"
FTA,"{'AVG': 19.74390243902439, 'STDEV': 19.74390243902439}"
FTP,"{'AVG': 0.7085121951219511, 'STDEV': 0.7085121951219511}"
OREB,"{'AVG': 9.24390243902439, 'STDEV': 3.339109719485032}"
DREB,"{'AVG': 31.621951219512194, 'STDEV': 4.569464522488652}"
REB,"{'AVG': 40.86585365853659, 'STDEV': 5.552804196751006}"
AST,"{'AVG': 24.475609756097562, 'STDEV': 4.917154676988971}"
BLK,"{'AVG': 4.5, 'STDEV': 2.554347540571699}"
TOV,"{'AVG': 14.25609756097561, 'STDEV': 3.325215951809268}"
PF,"{'AVG': 17.963414634146343, 'STDEV': 4.18240028535573}"
