,0
Team_ID,1610612765
Season,2012-13
FGM,"{'AVG': 36.329268292682926, 'STDEV': 4.551637551065131}"
FGA,"{'AVG': 80.95121951219512, 'STDEV': 7.205797458501586}"
FGP,"{'AVG': 0.45082926829268205, 'STDEV': 0.058761876630490005}"
FG3M,"{'AVG': 6.256097560975609, 'STDEV': 2.805686358269867}"
FG3A,"{'AVG': 17.5609756097561, 'STDEV': 4.234186443569053}"
FG3P,"{'AVG': 0.35333832984948005, 'STDEV': 0.132043981541551}"
FTM,"{'AVG': 15.939024390243903, 'STDEV': 4.969903397167348}"
FTA,"{'AVG': 22.804878048780488, 'STDEV': 22.804878048780488}"
FTP,"{'AVG': 0.7015731707317071, 'STDEV': 0.7015731707317071}"
OREB,"{'AVG': 12.085365853658537, 'STDEV': 4.17281389357644}"
DREB,"{'AVG': 30.036585365853657, 'STDEV': 5.464690523471028}"
REB,"{'AVG': 42.1219512195122, 'STDEV': 7.692212261701608}"
AST,"{'AVG': 21.24390243902439, 'STDEV': 4.628310561860668}"
BLK,"{'AVG': 4.878048780487805, 'STDEV': 2.772841141787803}"
TOV,"{'AVG': 14.560975609756097, 'STDEV': 3.868510291564568}"
PF,"{'AVG': 19.79268292682927, 'STDEV': 3.867362022016369}"
