,0
Team_ID,1610612766
Season,2008-09
FGM,"{'AVG': 34.951219512195124, 'STDEV': 4.923870902782576}"
FGA,"{'AVG': 76.8170731707317, 'STDEV': 6.986986225340542}"
FGP,"{'AVG': 0.45586585365853605, 'STDEV': 0.05697579347279701}"
FG3M,"{'AVG': 5.975609756097561, 'STDEV': 2.504197019011703}"
FG3A,"{'AVG': 16.329268292682926, 'STDEV': 4.57328495290461}"
FG3P,"{'AVG': 0.36282286577257805, 'STDEV': 0.123763262692688}"
FTM,"{'AVG': 17.74390243902439, 'STDEV': 6.285022320613607}"
FTA,"{'AVG': 23.963414634146343, 'STDEV': 23.963414634146343}"
FTP,"{'AVG': 0.7331219512195121, 'STDEV': 0.7331219512195121}"
OREB,"{'AVG': 10.804878048780488, 'STDEV': 3.214316064534113}"
DREB,"{'AVG': 28.853658536585368, 'STDEV': 5.087195135936803}"
REB,"{'AVG': 39.65853658536585, 'STDEV': 5.754696444236798}"
AST,"{'AVG': 21.23170731707317, 'STDEV': 5.006905800098192}"
BLK,"{'AVG': 4.841463414634147, 'STDEV': 2.584232876575441}"
TOV,"{'AVG': 14.890243902439025, 'STDEV': 3.648121781460943}"
PF,"{'AVG': 21.390243902439025, 'STDEV': 4.005416387044465}"
