,0
Team_ID,1610612751
Season,2008-09
FGM,"{'AVG': 35.670731707317074, 'STDEV': 4.861171118483669}"
FGA,"{'AVG': 79.70731707317073, 'STDEV': 6.454948919437273}"
FGP,"{'AVG': 0.44882926829268205, 'STDEV': 0.059328090671012}"
FG3M,"{'AVG': 7.951219512195122, 'STDEV': 3.090816500955295}"
FG3A,"{'AVG': 21.158536585365855, 'STDEV': 4.895121058529332}"
FG3P,"{'AVG': 0.37436252666269904, 'STDEV': 0.116014912733801}"
FTM,"{'AVG': 18.804878048780488, 'STDEV': 6.019390528170049}"
FTA,"{'AVG': 24.146341463414632, 'STDEV': 24.146341463414632}"
FTP,"{'AVG': 0.778560975609756, 'STDEV': 0.778560975609756}"
OREB,"{'AVG': 10.365853658536585, 'STDEV': 3.929980350913563}"
DREB,"{'AVG': 29.451219512195124, 'STDEV': 3.9570298096150953}"
REB,"{'AVG': 39.81707317073171, 'STDEV': 6.06371122309177}"
AST,"{'AVG': 19.951219512195124, 'STDEV': 4.248172995897338}"
BLK,"{'AVG': 4.768292682926829, 'STDEV': 2.2569441838649}"
TOV,"{'AVG': 12.378048780487806, 'STDEV': 3.815628174752023}"
PF,"{'AVG': 22.414634146341463, 'STDEV': 4.682384165084804}"
