,0
Team_ID,1610612759
Season,2008-09
FGM,"{'AVG': 37.09756097560975, 'STDEV': 4.814099036504453}"
FGA,"{'AVG': 79.6829268292683, 'STDEV': 6.241790754402173}"
FGP,"{'AVG': 0.46609756097560906, 'STDEV': 0.052652039636925003}"
FG3M,"{'AVG': 7.621951219512195, 'STDEV': 2.710930066370503}"
FG3A,"{'AVG': 19.75609756097561, 'STDEV': 4.9828371501021795}"
FG3P,"{'AVG': 0.38999799837172405, 'STDEV': 0.112530164625426}"
FTM,"{'AVG': 15.231707317073171, 'STDEV': 5.626872868978781}"
FTA,"{'AVG': 20.01219512195122, 'STDEV': 20.01219512195122}"
FTP,"{'AVG': 0.763487804878048, 'STDEV': 0.763487804878048}"
OREB,"{'AVG': 8.878048780487806, 'STDEV': 3.020057410550863}"
DREB,"{'AVG': 32.170731707317074, 'STDEV': 4.958606131428121}"
REB,"{'AVG': 41.048780487804876, 'STDEV': 6.259614706370286}"
AST,"{'AVG': 21.170731707317074, 'STDEV': 4.515555768943511}"
BLK,"{'AVG': 4.012195121951219, 'STDEV': 2.2634721630853623}"
TOV,"{'AVG': 11.134146341463415, 'STDEV': 3.219394142534655}"
PF,"{'AVG': 18.853658536585368, 'STDEV': 3.688895419068893}"
