,0
Team_ID,1610612756
Season,2008-09
FGM,"{'AVG': 41.13414634146341, 'STDEV': 6.161934510897645}"
FGA,"{'AVG': 81.64634146341463, 'STDEV': 8.516319774365405}"
FGP,"{'AVG': 0.5043536585365851, 'STDEV': 0.057756699563553004}"
FG3M,"{'AVG': 6.7439024390243905, 'STDEV': 2.661156230699638}"
FG3A,"{'AVG': 17.621951219512194, 'STDEV': 5.007747685984187}"
FG3P,"{'AVG': 0.38492566856039, 'STDEV': 0.10839081579536201}"
FTM,"{'AVG': 20.426829268292682, 'STDEV': 6.67042576945426}"
FTA,"{'AVG': 27.451219512195124, 'STDEV': 27.451219512195124}"
FTP,"{'AVG': 0.7418414634146341, 'STDEV': 0.7418414634146341}"
OREB,"{'AVG': 10.975609756097562, 'STDEV': 4.091471436109048}"
DREB,"{'AVG': 30.73170731707317, 'STDEV': 5.087017561043559}"
REB,"{'AVG': 41.707317073170735, 'STDEV': 6.437712585252792}"
AST,"{'AVG': 23.23170731707317, 'STDEV': 5.221746504308156}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.218832102441655}"
TOV,"{'AVG': 15.402439024390244, 'STDEV': 4.115192436877328}"
PF,"{'AVG': 20.621951219512194, 'STDEV': 3.720614060238633}"
