,0
Team_ID,1610612737
Season,2008-09
FGM,"{'AVG': 36.048780487804876, 'STDEV': 4.79686739091611}"
FGA,"{'AVG': 78.67073170731707, 'STDEV': 6.844038368272758}"
FGP,"{'AVG': 0.45892682926829204, 'STDEV': 0.052217205548118005}"
FG3M,"{'AVG': 7.2804878048780495, 'STDEV': 2.578517088636927}"
FG3A,"{'AVG': 19.914634146341463, 'STDEV': 4.442225055616336}"
FG3P,"{'AVG': 0.365756722525969, 'STDEV': 0.102605505720937}"
FTM,"{'AVG': 18.74390243902439, 'STDEV': 6.166037957159344}"
FTA,"{'AVG': 25.426829268292682, 'STDEV': 25.426829268292682}"
FTP,"{'AVG': 0.738390243902439, 'STDEV': 0.738390243902439}"
OREB,"{'AVG': 10.609756097560975, 'STDEV': 3.674255102338585}"
DREB,"{'AVG': 29.414634146341463, 'STDEV': 4.494032310487823}"
REB,"{'AVG': 40.02439024390244, 'STDEV': 6.091839531936688}"
AST,"{'AVG': 20.20731707317073, 'STDEV': 5.286222028095509}"
BLK,"{'AVG': 4.585365853658536, 'STDEV': 2.012008513789236}"
TOV,"{'AVG': 12.195121951219512, 'STDEV': 3.334958953197504}"
PF,"{'AVG': 19.634146341463413, 'STDEV': 4.206145401530195}"
