,0
Team_ID,1610612758
Season,2008-09
FGM,"{'AVG': 36.46341463414634, 'STDEV': 5.138081310601371}"
FGA,"{'AVG': 81.52439024390245, 'STDEV': 7.814556865640137}"
FGP,"{'AVG': 0.44857317073170705, 'STDEV': 0.057605304644239005}"
FG3M,"{'AVG': 7.146341463414634, 'STDEV': 3.002558379155161}"
FG3A,"{'AVG': 19.4390243902439, 'STDEV': 4.565294632969215}"
FG3P,"{'AVG': 0.363418015693076, 'STDEV': 0.115354878283386}"
FTM,"{'AVG': 20.51219512195122, 'STDEV': 7.237153629211931}"
FTA,"{'AVG': 25.695121951219512, 'STDEV': 25.695121951219512}"
FTP,"{'AVG': 0.795073170731707, 'STDEV': 0.795073170731707}"
OREB,"{'AVG': 10.24390243902439, 'STDEV': 4.324951938960128}"
DREB,"{'AVG': 28.853658536585368, 'STDEV': 5.4729908117201465}"
REB,"{'AVG': 39.09756097560975, 'STDEV': 7.482670936777049}"
AST,"{'AVG': 19.74390243902439, 'STDEV': 4.150891546684839}"
BLK,"{'AVG': 4.256097560975609, 'STDEV': 2.382088385594476}"
TOV,"{'AVG': 14.792682926829269, 'STDEV': 3.799732949934247}"
PF,"{'AVG': 23.29268292682927, 'STDEV': 4.019974217956906}"
