,0
Team_ID,1610612743
Season,2008-09
FGM,"{'AVG': 37.292682926829265, 'STDEV': 5.616307395648938}"
FGA,"{'AVG': 79.39024390243902, 'STDEV': 6.7141937319860965}"
FGP,"{'AVG': 0.46984146341463406, 'STDEV': 0.058727550375787}"
FG3M,"{'AVG': 6.682926829268292, 'STDEV': 2.823525721638247}"
FG3A,"{'AVG': 18.01219512195122, 'STDEV': 4.462446603585577}"
FG3P,"{'AVG': 0.367420168426764, 'STDEV': 0.11115036526775801}"
FTM,"{'AVG': 23.0609756097561, 'STDEV': 7.068182159256708}"
FTA,"{'AVG': 30.329268292682926, 'STDEV': 30.329268292682926}"
FTP,"{'AVG': 0.7584268292682921, 'STDEV': 0.7584268292682921}"
OREB,"{'AVG': 11.036585365853659, 'STDEV': 3.652988365543414}"
DREB,"{'AVG': 30.573170731707318, 'STDEV': 5.526659267753788}"
REB,"{'AVG': 41.609756097560975, 'STDEV': 6.113648155311006}"
AST,"{'AVG': 22.195121951219512, 'STDEV': 6.137194888225028}"
BLK,"{'AVG': 6, 'STDEV': 3.204934467079101}"
TOV,"{'AVG': 14.951219512195122, 'STDEV': 3.984235723058881}"
PF,"{'AVG': 22.853658536585368, 'STDEV': 4.640460681737686}"
