,0
Team_ID,1610612747
Season,2008-09
FGM,"{'AVG': 40.329268292682926, 'STDEV': 4.9517545912604195}"
FGA,"{'AVG': 85.13414634146342, 'STDEV': 7.3799230400516524}"
FGP,"{'AVG': 0.474841463414634, 'STDEV': 0.051842465436390005}"
FG3M,"{'AVG': 6.670731707317073, 'STDEV': 2.330977000955229}"
FG3A,"{'AVG': 18.48780487804878, 'STDEV': 4.19065362897014}"
FG3P,"{'AVG': 0.36531570564000304, 'STDEV': 0.11208699909542201}"
FTM,"{'AVG': 19.597560975609756, 'STDEV': 6.963502304737748}"
FTA,"{'AVG': 25.451219512195124, 'STDEV': 25.451219512195124}"
FTP,"{'AVG': 0.767926829268292, 'STDEV': 0.767926829268292}"
OREB,"{'AVG': 12.378048780487806, 'STDEV': 4.081394835109711}"
DREB,"{'AVG': 31.548780487804876, 'STDEV': 4.688184357350238}"
REB,"{'AVG': 43.926829268292686, 'STDEV': 6.449768849920468}"
AST,"{'AVG': 23.26829268292683, 'STDEV': 5.354238612833357}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.640567858411337}"
TOV,"{'AVG': 13.121951219512194, 'STDEV': 3.904382608447415}"
PF,"{'AVG': 20.70731707317073, 'STDEV': 4.467959472604996}"
