,0
Team_ID,1610612752
Season,2008-09
FGM,"{'AVG': 38.5, 'STDEV': 5.155004759849798}"
FGA,"{'AVG': 86.47560975609755, 'STDEV': 7.202923977187196}"
FGP,"{'AVG': 0.44576829268292606, 'STDEV': 0.050540119445765}"
FG3M,"{'AVG': 10.036585365853659, 'STDEV': 3.012095460061639}"
FG3A,"{'AVG': 27.853658536585368, 'STDEV': 5.001535446263964}"
FG3P,"{'AVG': 0.359973056569238, 'STDEV': 0.08796538509029801}"
FTM,"{'AVG': 18.170731707317074, 'STDEV': 6.188010865402569}"
FTA,"{'AVG': 23.170731707317074, 'STDEV': 23.170731707317074}"
FTP,"{'AVG': 0.7884024390243901, 'STDEV': 0.7884024390243901}"
OREB,"{'AVG': 11.109756097560975, 'STDEV': 3.370189200685794}"
DREB,"{'AVG': 31.036585365853657, 'STDEV': 5.31116950677153}"
REB,"{'AVG': 42.146341463414636, 'STDEV': 6.404323291358336}"
AST,"{'AVG': 21.195121951219512, 'STDEV': 4.816225212091547}"
BLK,"{'AVG': 2.48780487804878, 'STDEV': 1.6272669083733682}"
TOV,"{'AVG': 13.902439024390244, 'STDEV': 4.044840505935715}"
PF,"{'AVG': 20.390243902439025, 'STDEV': 4.373760417157158}"
