,0
Team_ID,1610612749
Season,2008-09
FGM,"{'AVG': 36.69512195121951, 'STDEV': 5.210836345256206}"
FGA,"{'AVG': 82.3780487804878, 'STDEV': 6.996719238068405}"
FGP,"{'AVG': 0.445682926829268, 'STDEV': 0.053072714630415005}"
FG3M,"{'AVG': 6.23170731707317, 'STDEV': 2.8816095488964972}"
FG3A,"{'AVG': 17.170731707317074, 'STDEV': 4.368249297731344}"
FG3P,"{'AVG': 0.353735249471955, 'STDEV': 0.12179187476087301}"
FTM,"{'AVG': 19.670731707317074, 'STDEV': 5.765060530019151}"
FTA,"{'AVG': 25.20731707317073, 'STDEV': 25.20731707317073}"
FTP,"{'AVG': 0.7819146341463411, 'STDEV': 0.7819146341463411}"
OREB,"{'AVG': 11.865853658536585, 'STDEV': 3.9744933526700663}"
DREB,"{'AVG': 28.865853658536587, 'STDEV': 5.388057656674909}"
REB,"{'AVG': 40.73170731707317, 'STDEV': 6.635201264054746}"
AST,"{'AVG': 21.975609756097562, 'STDEV': 5.130339698896797}"
BLK,"{'AVG': 3.756097560975609, 'STDEV': 1.836266849066777}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 3.430582299139802}"
PF,"{'AVG': 24.21951219512195, 'STDEV': 5.099078566588723}"
