,0
Team_ID,1610612757
Season,2008-09
FGM,"{'AVG': 36.80487804878049, 'STDEV': 4.590486739275347}"
FGA,"{'AVG': 79.1951219512195, 'STDEV': 7.134404600055283}"
FGP,"{'AVG': 0.465573170731707, 'STDEV': 0.04945730930957801}"
FG3M,"{'AVG': 7.268292682926829, 'STDEV': 2.596525601111945}"
FG3A,"{'AVG': 18.963414634146343, 'STDEV': 4.887487480837036}"
FG3P,"{'AVG': 0.383565143535603, 'STDEV': 0.10651416779914101}"
FTM,"{'AVG': 18.548780487804876, 'STDEV': 5.439118571984656}"
FTA,"{'AVG': 24.24390243902439, 'STDEV': 24.24390243902439}"
FTP,"{'AVG': 0.767085365853658, 'STDEV': 0.767085365853658}"
OREB,"{'AVG': 12.926829268292684, 'STDEV': 3.667610948458989}"
DREB,"{'AVG': 28.78048780487805, 'STDEV': 5.486289060953977}"
REB,"{'AVG': 41.707317073170735, 'STDEV': 6.832182025645743}"
AST,"{'AVG': 20.329268292682926, 'STDEV': 5.176048538251961}"
BLK,"{'AVG': 4.902439024390244, 'STDEV': 2.253172008785469}"
TOV,"{'AVG': 12.121951219512194, 'STDEV': 3.334778367901409}"
PF,"{'AVG': 20.378048780487806, 'STDEV': 4.084418582624082}"
