,0
Team_ID,1610612754
Season,2008-09
FGM,"{'AVG': 39.26829268292683, 'STDEV': 4.280442980675014}"
FGA,"{'AVG': 86.34146341463415, 'STDEV': 7.123633959921108}"
FGP,"{'AVG': 0.45592682926829203, 'STDEV': 0.045712407610794}"
FG3M,"{'AVG': 7.951219512195122, 'STDEV': 2.474075155920983}"
FG3A,"{'AVG': 21.036585365853657, 'STDEV': 5.049007045642112}"
FG3P,"{'AVG': 0.38127795288126604, 'STDEV': 0.09801965886607901}"
FTM,"{'AVG': 18.597560975609756, 'STDEV': 5.6587302944758555}"
FTA,"{'AVG': 23.048780487804876, 'STDEV': 23.048780487804876}"
FTP,"{'AVG': 0.8040121951219511, 'STDEV': 0.8040121951219511}"
OREB,"{'AVG': 11.268292682926829, 'STDEV': 3.993973177230867}"
DREB,"{'AVG': 32.451219512195124, 'STDEV': 4.856337183527149}"
REB,"{'AVG': 43.71951219512195, 'STDEV': 6.68012417686737}"
AST,"{'AVG': 21.646341463414632, 'STDEV': 4.372675964651372}"
BLK,"{'AVG': 5.292682926829268, 'STDEV': 3.024540797216314}"
TOV,"{'AVG': 13.975609756097562, 'STDEV': 4.036792547066518}"
PF,"{'AVG': 23.109756097560975, 'STDEV': 3.896836632737676}"
