,0
Team_ID,1610612750
Season,2008-09
FGM,"{'AVG': 36.41463414634146, 'STDEV': 4.599922757033153}"
FGA,"{'AVG': 82.51219512195122, 'STDEV': 7.6355954960134795}"
FGP,"{'AVG': 0.442158536585365, 'STDEV': 0.046883482972255}"
FG3M,"{'AVG': 6.621951219512195, 'STDEV': 3.129470605261539}"
FG3A,"{'AVG': 18.76829268292683, 'STDEV': 5.556219472524405}"
FG3P,"{'AVG': 0.347086035040348, 'STDEV': 0.125466789504724}"
FTM,"{'AVG': 18.341463414634145, 'STDEV': 6.070002160381827}"
FTA,"{'AVG': 23.865853658536587, 'STDEV': 23.865853658536587}"
FTP,"{'AVG': 0.7720609756097561, 'STDEV': 0.7720609756097561}"
OREB,"{'AVG': 11.890243902439025, 'STDEV': 3.842601027406639}"
DREB,"{'AVG': 29.78048780487805, 'STDEV': 4.4361711614773744}"
REB,"{'AVG': 41.670731707317074, 'STDEV': 5.9214089040203834}"
AST,"{'AVG': 20.414634146341463, 'STDEV': 4.682384165084804}"
BLK,"{'AVG': 3.926829268292683, 'STDEV': 2.270478754130932}"
TOV,"{'AVG': 13.487804878048781, 'STDEV': 3.293254993966388}"
PF,"{'AVG': 21.76829268292683, 'STDEV': 4.803030885915362}"
