,0
Team_ID,1610612742
Season,2008-09
FGM,"{'AVG': 38.146341463414636, 'STDEV': 5.36131997571151}"
FGA,"{'AVG': 82.5609756097561, 'STDEV': 6.831476822740796}"
FGP,"{'AVG': 0.463024390243902, 'STDEV': 0.061379204989794}"
FG3M,"{'AVG': 6.963414634146342, 'STDEV': 2.476781672975167}"
FG3A,"{'AVG': 19.902439024390244, 'STDEV': 5.129459230991988}"
FG3P,"{'AVG': 0.354253911170469, 'STDEV': 0.10291733144605801}"
FTM,"{'AVG': 18.48780487804878, 'STDEV': 5.78470504052729}"
FTA,"{'AVG': 22.585365853658537, 'STDEV': 22.585365853658537}"
FTP,"{'AVG': 0.822121951219512, 'STDEV': 0.822121951219512}"
OREB,"{'AVG': 11.085365853658537, 'STDEV': 4.049695064003242}"
DREB,"{'AVG': 31.646341463414632, 'STDEV': 5.136103031589132}"
REB,"{'AVG': 42.73170731707317, 'STDEV': 6.725754408073757}"
AST,"{'AVG': 21.695121951219512, 'STDEV': 4.988106903302239}"
BLK,"{'AVG': 5.23170731707317, 'STDEV': 2.415478791010664}"
TOV,"{'AVG': 12.207317073170731, 'STDEV': 3.420121306339188}"
PF,"{'AVG': 19.51219512195122, 'STDEV': 4.143249462632625}"
