,0
Team_ID,1610612762
Season,2008-09
FGM,"{'AVG': 38.329268292682926, 'STDEV': 4.24570917180803}"
FGA,"{'AVG': 80.76829268292683, 'STDEV': 7.228712947423081}"
FGP,"{'AVG': 0.475597560975609, 'STDEV': 0.044079574440625005}"
FG3M,"{'AVG': 4.7804878048780495, 'STDEV': 2.260909847684249}"
FG3A,"{'AVG': 13.682926829268293, 'STDEV': 3.664571956478624}"
FG3P,"{'AVG': 0.34396534051918004, 'STDEV': 0.118794587689243}"
FTM,"{'AVG': 22.121951219512194, 'STDEV': 5.96572565288518}"
FTA,"{'AVG': 28.682926829268293, 'STDEV': 28.682926829268293}"
FTP,"{'AVG': 0.7708292682926831, 'STDEV': 0.7708292682926831}"
OREB,"{'AVG': 11.463414634146341, 'STDEV': 3.755473772782177}"
DREB,"{'AVG': 29.548780487804876, 'STDEV': 5.284854761718062}"
REB,"{'AVG': 41.01219512195122, 'STDEV': 6.6546074309626135}"
AST,"{'AVG': 24.682926829268293, 'STDEV': 4.463509245504416}"
BLK,"{'AVG': 4.560975609756097, 'STDEV': 2.357533556183999}"
TOV,"{'AVG': 14.25609756097561, 'STDEV': 4.201149095040476}"
PF,"{'AVG': 22.317073170731707, 'STDEV': 4.2539104704819835}"
