,0
Team_ID,1610612760
Season,2008-09
FGM,"{'AVG': 36.573170731707314, 'STDEV': 4.294787215887426}"
FGA,"{'AVG': 81.90243902439025, 'STDEV': 6.737786858865108}"
FGP,"{'AVG': 0.448, 'STDEV': 0.05253899198702101}"
FG3M,"{'AVG': 4, 'STDEV': 2.171646698410229}"
FG3A,"{'AVG': 11.573170731707316, 'STDEV': 3.990824314753978}"
FG3P,"{'AVG': 0.34103002172523705, 'STDEV': 0.14612079132518002}"
FTM,"{'AVG': 19.829268292682926, 'STDEV': 5.745217824683091}"
FTA,"{'AVG': 25.23170731707317, 'STDEV': 25.23170731707317}"
FTP,"{'AVG': 0.7838536585365851, 'STDEV': 0.7838536585365851}"
OREB,"{'AVG': 12.182926829268293, 'STDEV': 3.688915825806898}"
DREB,"{'AVG': 30.451219512195124, 'STDEV': 5.00407843299495}"
REB,"{'AVG': 42.63414634146341, 'STDEV': 6.50453250352636}"
AST,"{'AVG': 20.28048780487805, 'STDEV': 4.234701995852436}"
BLK,"{'AVG': 4.524390243902439, 'STDEV': 2.234552512752681}"
TOV,"{'AVG': 15.512195121951219, 'STDEV': 3.798127876844696}"
PF,"{'AVG': 20.182926829268293, 'STDEV': 4.428103428092956}"
