,0
Team_ID,1610612743
Season,2018-19
FGM,"{'AVG': 41.9390243902439, 'STDEV': 4.932501333685089}"
FGA,"{'AVG': 90.04878048780488, 'STDEV': 6.087636608905274}"
FGP,"{'AVG': 0.46695121951219504, 'STDEV': 0.056146831850866004}"
FG3M,"{'AVG': 11.012195121951219, 'STDEV': 3.408391613878334}"
FG3A,"{'AVG': 31.353658536585368, 'STDEV': 5.217188948460519}"
FG3P,"{'AVG': 0.349738619194777, 'STDEV': 0.086001307623478}"
FTM,"{'AVG': 15.78048780487805, 'STDEV': 5.621880512768787}"
FTA,"{'AVG': 20.902439024390244, 'STDEV': 20.902439024390244}"
FTP,"{'AVG': 0.7637804878048781, 'STDEV': 0.7637804878048781}"
OREB,"{'AVG': 11.853658536585366, 'STDEV': 3.496460118955276}"
DREB,"{'AVG': 34.53658536585366, 'STDEV': 5.491171639468592}"
REB,"{'AVG': 46.390243902439025, 'STDEV': 7.256765421606352}"
AST,"{'AVG': 27.378048780487806, 'STDEV': 4.968146048385143}"
BLK,"{'AVG': 4.426829268292683, 'STDEV': 2.227939799067424}"
TOV,"{'AVG': 12.853658536585366, 'STDEV': 3.559449087694497}"
PF,"{'AVG': 20.048780487804876, 'STDEV': 4.097281360098682}"
