,0
Team_ID,1610612751
Season,2018-19
FGM,"{'AVG': 40.25609756097561, 'STDEV': 5.3950388174892865}"
FGA,"{'AVG': 89.73170731707317, 'STDEV': 8.533230295222545}"
FGP,"{'AVG': 0.44962195121951204, 'STDEV': 0.050594402716794}"
FG3M,"{'AVG': 12.768292682926829, 'STDEV': 3.817758312225}"
FG3A,"{'AVG': 36.15853658536585, 'STDEV': 6.6415629429980925}"
FG3P,"{'AVG': 0.35277475448690004, 'STDEV': 0.083280762414702}"
FTM,"{'AVG': 18.963414634146343, 'STDEV': 6.225088867333778}"
FTA,"{'AVG': 25.463414634146343, 'STDEV': 25.463414634146343}"
FTP,"{'AVG': 0.746719512195122, 'STDEV': 0.746719512195122}"
OREB,"{'AVG': 10.975609756097562, 'STDEV': 4.121535162138393}"
DREB,"{'AVG': 35.59756097560975, 'STDEV': 5.877052583067239}"
REB,"{'AVG': 46.573170731707314, 'STDEV': 7.272526498693183}"
AST,"{'AVG': 23.829268292682926, 'STDEV': 4.534653615063874}"
BLK,"{'AVG': 4.134146341463414, 'STDEV': 2.281228795589332}"
TOV,"{'AVG': 14.402439024390244, 'STDEV': 3.589627567935563}"
PF,"{'AVG': 21.5, 'STDEV': 4.519505053202831}"
