,0
Team_ID,1610612744
Season,2018-19
FGM,"{'AVG': 44.048780487804876, 'STDEV': 5.230259628200115}"
FGA,"{'AVG': 89.76829268292683, 'STDEV': 6.400807781753655}"
FGP,"{'AVG': 0.49140243902439, 'STDEV': 0.054015512119513005}"
FG3M,"{'AVG': 13.25609756097561, 'STDEV': 4.373915316994705}"
FG3A,"{'AVG': 34.4390243902439, 'STDEV': 7.151098613647684}"
FG3P,"{'AVG': 0.384559631909826, 'STDEV': 0.100418374588049}"
FTM,"{'AVG': 16.329268292682926, 'STDEV': 5.663517377710093}"
FTA,"{'AVG': 20.390243902439025, 'STDEV': 20.390243902439025}"
FTP,"{'AVG': 0.803585365853658, 'STDEV': 0.803585365853658}"
OREB,"{'AVG': 9.71951219512195, 'STDEV': 3.356491371508339}"
DREB,"{'AVG': 36.46341463414634, 'STDEV': 4.486454570825329}"
REB,"{'AVG': 46.18292682926829, 'STDEV': 5.8544655295385635}"
AST,"{'AVG': 29.426829268292682, 'STDEV': 5.568940515422837}"
BLK,"{'AVG': 6.402439024390244, 'STDEV': 2.361521564833644}"
TOV,"{'AVG': 13.75609756097561, 'STDEV': 3.353866298894184}"
PF,"{'AVG': 21.426829268292682, 'STDEV': 3.5660625580634}"
