,0
Team_ID,1610612753
Season,2018-19
FGM,"{'AVG': 40.4390243902439, 'STDEV': 5.188062177720271}"
FGA,"{'AVG': 89.10975609756098, 'STDEV': 5.86895178047201}"
FGP,"{'AVG': 0.45429268292682906, 'STDEV': 0.054365813469445}"
FG3M,"{'AVG': 11.426829268292684, 'STDEV': 2.845965252318516}"
FG3A,"{'AVG': 32.109756097560975, 'STDEV': 5.298511548646016}"
FG3P,"{'AVG': 0.35689648180653205, 'STDEV': 0.07419259773321901}"
FTM,"{'AVG': 15.012195121951219, 'STDEV': 5.234014823377359}"
FTA,"{'AVG': 19.20731707317073, 'STDEV': 19.20731707317073}"
FTP,"{'AVG': 0.782024390243902, 'STDEV': 0.782024390243902}"
OREB,"{'AVG': 10.024390243902438, 'STDEV': 3.402887698019983}"
DREB,"{'AVG': 35.390243902439025, 'STDEV': 5.394913236435417}"
REB,"{'AVG': 45.41463414634146, 'STDEV': 6.651744817997598}"
AST,"{'AVG': 25.548780487804876, 'STDEV': 4.629887978338164}"
BLK,"{'AVG': 5.426829268292683, 'STDEV': 2.293471614074369}"
TOV,"{'AVG': 12.634146341463415, 'STDEV': 3.053078572268201}"
PF,"{'AVG': 18.609756097560975, 'STDEV': 3.809527035745182}"
