,0
Team_ID,1610612766
Season,2018-19
FGM,"{'AVG': 40.207317073170735, 'STDEV': 5.253424056553641}"
FGA,"{'AVG': 89.78048780487805, 'STDEV': 6.745870964356691}"
FGP,"{'AVG': 0.448695121951219, 'STDEV': 0.056617339974493}"
FG3M,"{'AVG': 11.914634146341463, 'STDEV': 3.62161283051188}"
FG3A,"{'AVG': 33.9390243902439, 'STDEV': 5.576289223629869}"
FG3P,"{'AVG': 0.35122111064773903, 'STDEV': 0.09033399501236501}"
FTM,"{'AVG': 18.414634146341463, 'STDEV': 6.440518381698205}"
FTA,"{'AVG': 23.109756097560975, 'STDEV': 23.109756097560975}"
FTP,"{'AVG': 0.792487804878048, 'STDEV': 0.792487804878048}"
OREB,"{'AVG': 9.926829268292684, 'STDEV': 3.219464290246101}"
DREB,"{'AVG': 33.8780487804878, 'STDEV': 4.9376113680890725}"
REB,"{'AVG': 43.80487804878049, 'STDEV': 5.99678725588558}"
AST,"{'AVG': 23.23170731707317, 'STDEV': 4.753942562609247}"
BLK,"{'AVG': 4.939024390243903, 'STDEV': 2.379685428820059}"
TOV,"{'AVG': 11.658536585365853, 'STDEV': 3.614851096416319}"
PF,"{'AVG': 18.902439024390244, 'STDEV': 4.412691449622261}"
