,0
Team_ID,1610612752
Season,2018-19
FGM,"{'AVG': 38.21951219512195, 'STDEV': 4.719343933908198}"
FGA,"{'AVG': 88.3048780487805, 'STDEV': 6.7580569645099615}"
FGP,"{'AVG': 0.43348780487804806, 'STDEV': 0.04813900754039}"
FG3M,"{'AVG': 10.036585365853659, 'STDEV': 3.056848703942598}"
FG3A,"{'AVG': 29.524390243902438, 'STDEV': 4.912130637654614}"
FG3P,"{'AVG': 0.33914743407934905, 'STDEV': 0.08156674845728101}"
FTM,"{'AVG': 18.097560975609756, 'STDEV': 5.8004038941906675}"
FTA,"{'AVG': 23.853658536585368, 'STDEV': 23.853658536585368}"
FTP,"{'AVG': 0.7600121951219511, 'STDEV': 0.7600121951219511}"
OREB,"{'AVG': 10.451219512195122, 'STDEV': 3.464644848541933}"
DREB,"{'AVG': 34.28048780487805, 'STDEV': 5.34090756204123}"
REB,"{'AVG': 44.73170731707317, 'STDEV': 6.701849349500673}"
AST,"{'AVG': 20.073170731707318, 'STDEV': 3.854708481411228}"
BLK,"{'AVG': 5.146341463414634, 'STDEV': 2.7537716054173362}"
TOV,"{'AVG': 13.402439024390244, 'STDEV': 3.809862951093204}"
PF,"{'AVG': 20.890243902439025, 'STDEV': 4.496929261093991}"
