,0
Team_ID,1610612742
Season,2018-19
FGM,"{'AVG': 38.80487804878049, 'STDEV': 4.503603562334576}"
FGA,"{'AVG': 86.85365853658537, 'STDEV': 7.207886543583573}"
FGP,"{'AVG': 0.44765853658536503, 'STDEV': 0.047049020800924005}"
FG3M,"{'AVG': 12.463414634146341, 'STDEV': 3.151308260370915}"
FG3A,"{'AVG': 36.609756097560975, 'STDEV': 6.28491452265352}"
FG3P,"{'AVG': 0.34148512451810903, 'STDEV': 0.067727002284862}"
FTM,"{'AVG': 18.79268292682927, 'STDEV': 5.904042985720529}"
FTA,"{'AVG': 25.317073170731707, 'STDEV': 25.317073170731707}"
FTP,"{'AVG': 0.741524390243902, 'STDEV': 0.741524390243902}"
OREB,"{'AVG': 10.146341463414634, 'STDEV': 3.162753727564403}"
DREB,"{'AVG': 35.170731707317074, 'STDEV': 5.445135734001337}"
REB,"{'AVG': 45.31707317073171, 'STDEV': 6.223964138675464}"
AST,"{'AVG': 23.390243902439025, 'STDEV': 4.373760417157158}"
BLK,"{'AVG': 4.2804878048780495, 'STDEV': 2.358459374953538}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 4.580258885082939}"
PF,"{'AVG': 20.121951219512194, 'STDEV': 4.350082286443057}"
