,0
Team_ID,1610612748
Season,2018-19
FGM,"{'AVG': 39.646341463414636, 'STDEV': 4.211600532156046}"
FGA,"{'AVG': 88.02439024390245, 'STDEV': 6.310828651261469}"
FGP,"{'AVG': 0.45185365853658505, 'STDEV': 0.051043704815233}"
FG3M,"{'AVG': 11.317073170731707, 'STDEV': 2.87121967794601}"
FG3A,"{'AVG': 32.41463414634146, 'STDEV': 4.825219804402173}"
FG3P,"{'AVG': 0.35055847327584805, 'STDEV': 0.07791792998423501}"
FTM,"{'AVG': 15.097560975609756, 'STDEV': 5.36934544622782}"
FTA,"{'AVG': 21.73170731707317, 'STDEV': 21.73170731707317}"
FTP,"{'AVG': 0.689195121951219, 'STDEV': 0.689195121951219}"
OREB,"{'AVG': 11.231707317073171, 'STDEV': 4.02246402123972}"
DREB,"{'AVG': 35.109756097560975, 'STDEV': 5.539991749249496}"
REB,"{'AVG': 46.34146341463415, 'STDEV': 6.628072569014801}"
AST,"{'AVG': 24.28048780487805, 'STDEV': 4.119434188176046}"
BLK,"{'AVG': 5.463414634146342, 'STDEV': 2.305094315047581}"
TOV,"{'AVG': 14.085365853658537, 'STDEV': 3.489671601911848}"
PF,"{'AVG': 20.878048780487806, 'STDEV': 4.122776973460938}"
