,0
Team_ID,1610612756
Season,2018-19
FGM,"{'AVG': 40.109756097560975, 'STDEV': 5.106292650361435}"
FGA,"{'AVG': 87.36585365853658, 'STDEV': 7.5922510774317935}"
FGP,"{'AVG': 0.45970731707317003, 'STDEV': 0.048897597154950005}"
FG3M,"{'AVG': 9.634146341463415, 'STDEV': 2.8350199560425122}"
FG3A,"{'AVG': 29.26829268292683, 'STDEV': 5.164094414624473}"
FG3P,"{'AVG': 0.32759579970066904, 'STDEV': 0.07559713589542601}"
FTM,"{'AVG': 17.646341463414632, 'STDEV': 5.551936490589883}"
FTA,"{'AVG': 22.658536585365855, 'STDEV': 22.658536585365855}"
FTP,"{'AVG': 0.778621951219512, 'STDEV': 0.778621951219512}"
OREB,"{'AVG': 9.121951219512194, 'STDEV': 3.8309662382457432}"
DREB,"{'AVG': 31.25609756097561, 'STDEV': 4.518305635691862}"
REB,"{'AVG': 40.3780487804878, 'STDEV': 6.013647532036309}"
AST,"{'AVG': 23.865853658536587, 'STDEV': 3.993087221507526}"
BLK,"{'AVG': 5.097560975609756, 'STDEV': 2.497454289538617}"
TOV,"{'AVG': 15.170731707317072, 'STDEV': 3.777140070518376}"
PF,"{'AVG': 23.5609756097561, 'STDEV': 4.294980018279766}"
