,0
Team_ID,1610612755
Season,2018-19
FGM,"{'AVG': 41.548780487804876, 'STDEV': 5.087269123646271}"
FGA,"{'AVG': 88.20731707317073, 'STDEV': 7.30421458732762}"
FGP,"{'AVG': 0.47190243902439005, 'STDEV': 0.05007195063996701}"
FG3M,"{'AVG': 10.841463414634147, 'STDEV': 3.501214999675631}"
FG3A,"{'AVG': 30.170731707317074, 'STDEV': 6.003712592229357}"
FG3P,"{'AVG': 0.358937627505792, 'STDEV': 0.09209975307740001}"
FTM,"{'AVG': 21.24390243902439, 'STDEV': 7.558105738922599}"
FTA,"{'AVG': 27.536585365853657, 'STDEV': 27.536585365853657}"
FTP,"{'AVG': 0.77110975609756, 'STDEV': 0.77110975609756}"
OREB,"{'AVG': 10.878048780487806, 'STDEV': 4.104770617799682}"
DREB,"{'AVG': 36.890243902439025, 'STDEV': 5.94627406435485}"
REB,"{'AVG': 47.76829268292683, 'STDEV': 6.740880955886054}"
AST,"{'AVG': 26.914634146341463, 'STDEV': 5.301295484607128}"
BLK,"{'AVG': 5.268292682926829, 'STDEV': 2.828640036570402}"
TOV,"{'AVG': 14.463414634146341, 'STDEV': 4.181662266065675}"
PF,"{'AVG': 21.28048780487805, 'STDEV': 4.677960910228646}"
