,0
Team_ID,1610612745
Season,2018-19
FGM,"{'AVG': 39.24390243902439, 'STDEV': 4.728586497249394}"
FGA,"{'AVG': 87.35365853658537, 'STDEV': 7.879292992064882}"
FGP,"{'AVG': 0.45079268292682906, 'STDEV': 0.051644257459232006}"
FG3M,"{'AVG': 16.134146341463413, 'STDEV': 4.308367383265264}"
FG3A,"{'AVG': 45.3780487804878, 'STDEV': 7.729437466798386}"
FG3P,"{'AVG': 0.35361070005135004, 'STDEV': 0.062693402485788}"
FTM,"{'AVG': 19.29268292682927, 'STDEV': 6.2509017717407644}"
FTA,"{'AVG': 24.402439024390244, 'STDEV': 24.402439024390244}"
FTP,"{'AVG': 0.7921463414634141, 'STDEV': 0.7921463414634141}"
OREB,"{'AVG': 10.195121951219512, 'STDEV': 3.7529873677478793}"
DREB,"{'AVG': 31.865853658536587, 'STDEV': 4.938541282910485}"
REB,"{'AVG': 42.0609756097561, 'STDEV': 5.905317881651113}"
AST,"{'AVG': 21.23170731707317, 'STDEV': 4.7824235306860245}"
BLK,"{'AVG': 4.939024390243903, 'STDEV': 2.116061803197942}"
TOV,"{'AVG': 12.658536585365853, 'STDEV': 3.573632906856267}"
PF,"{'AVG': 21.98780487804878, 'STDEV': 3.412011833446779}"
