,0
Team_ID,1610612756
Season,2019-20
FGM,"{'AVG': 41.178082191780824, 'STDEV': 4.928213744895092}"
FGA,"{'AVG': 88.06849315068493, 'STDEV': 6.922846169514241}"
FGP,"{'AVG': 0.468657534246575, 'STDEV': 0.053375300982258005}"
FG3M,"{'AVG': 11.383561643835616, 'STDEV': 3.41414596847644}"
FG3A,"{'AVG': 31.78082191780822, 'STDEV': 6.005198154151456}"
FG3P,"{'AVG': 0.35752788468386704, 'STDEV': 0.08383402675918}"
FTM,"{'AVG': 19.876712328767123, 'STDEV': 5.710480631356338}"
FTA,"{'AVG': 23.835616438356166, 'STDEV': 23.835616438356166}"
FTP,"{'AVG': 0.8301232876712321, 'STDEV': 0.8301232876712321}"
OREB,"{'AVG': 9.753424657534246, 'STDEV': 3.235140482600615}"
DREB,"{'AVG': 33.76712328767123, 'STDEV': 5.376183456136284}"
REB,"{'AVG': 43.52054794520548, 'STDEV': 6.133038011551987}"
AST,"{'AVG': 27.21917808219178, 'STDEV': 4.276052746733402}"
BLK,"{'AVG': 3.9726027397260273, 'STDEV': 1.929108910148572}"
TOV,"{'AVG': 14.205479452054794, 'STDEV': 4.09253692072394}"
PF,"{'AVG': 22.041095890410958, 'STDEV': 4.382535910242631}"
