,0
Team_ID,1610612763
Season,2019-20
FGM,"{'AVG': 42.54794520547945, 'STDEV': 4.262371196784494}"
FGA,"{'AVG': 90.87671232876713, 'STDEV': 6.359475007768268}"
FGP,"{'AVG': 0.46987671232876704, 'STDEV': 0.051935308372125004}"
FG3M,"{'AVG': 10.931506849315069, 'STDEV': 3.739164965913318}"
FG3A,"{'AVG': 31.465753424657535, 'STDEV': 6.614550861927273}"
FG3P,"{'AVG': 0.345264143222042, 'STDEV': 0.08932112445689301}"
FTM,"{'AVG': 16.602739726027398, 'STDEV': 6.213202175894392}"
FTA,"{'AVG': 21.767123287671232, 'STDEV': 21.767123287671232}"
FTP,"{'AVG': 0.7619315068493151, 'STDEV': 0.7619315068493151}"
OREB,"{'AVG': 10.32876712328767, 'STDEV': 3.764065453294069}"
DREB,"{'AVG': 36.205479452054796, 'STDEV': 5.449156163291068}"
REB,"{'AVG': 46.534246575342465, 'STDEV': 6.718718032029006}"
AST,"{'AVG': 26.91780821917808, 'STDEV': 4.351734726448288}"
BLK,"{'AVG': 5.452054794520547, 'STDEV': 2.466672837213064}"
TOV,"{'AVG': 14.58904109589041, 'STDEV': 4.132646503548019}"
PF,"{'AVG': 21.17808219178082, 'STDEV': 4.4106640522759815}"
