,0
Team_ID,1610612743
Season,2019-20
FGM,"{'AVG': 42.04109589041096, 'STDEV': 4.5504528351106135}"
FGA,"{'AVG': 88.87671232876713, 'STDEV': 6.940111281287314}"
FGP,"{'AVG': 0.47457534246575306, 'STDEV': 0.053535792234992004}"
FG3M,"{'AVG': 10.972602739726028, 'STDEV': 4.126380586272934}"
FG3A,"{'AVG': 30.602739726027398, 'STDEV': 5.8398528473360365}"
FG3P,"{'AVG': 0.35497464703484904, 'STDEV': 0.10280582805132901}"
FTM,"{'AVG': 16.232876712328768, 'STDEV': 6.074812635302712}"
FTA,"{'AVG': 20.904109589041095, 'STDEV': 20.904109589041095}"
FTP,"{'AVG': 0.771, 'STDEV': 0.771}"
OREB,"{'AVG': 10.767123287671232, 'STDEV': 4.056957494180712}"
DREB,"{'AVG': 33.36986301369863, 'STDEV': 5.287582017527978}"
REB,"{'AVG': 44.136986301369866, 'STDEV': 6.307656433285289}"
AST,"{'AVG': 26.73972602739726, 'STDEV': 4.5522503508956795}"
BLK,"{'AVG': 4.616438356164384, 'STDEV': 2.447391678378689}"
TOV,"{'AVG': 13.068493150684931, 'STDEV': 3.7539933075892202}"
PF,"{'AVG': 20.34246575342466, 'STDEV': 4.137293727930372}"
