,0
Team_ID,1610612742
Season,2019-20
FGM,"{'AVG': 41.653333333333336, 'STDEV': 5.4014345775447}"
FGA,"{'AVG': 90.29333333333334, 'STDEV': 6.751923316246154}"
FGP,"{'AVG': 0.46182666666666605, 'STDEV': 0.052592614149356}"
FG3M,"{'AVG': 15.146666666666667, 'STDEV': 3.801469606766726}"
FG3A,"{'AVG': 41.266666666666666, 'STDEV': 5.975927686285344}"
FG3P,"{'AVG': 0.36678622662922705, 'STDEV': 0.077072586181507}"
FTM,"{'AVG': 18.56, 'STDEV': 6.472895671828674}"
FTA,"{'AVG': 23.826666666666668, 'STDEV': 23.826666666666668}"
FTP,"{'AVG': 0.778946666666666, 'STDEV': 0.778946666666666}"
OREB,"{'AVG': 10.546666666666667, 'STDEV': 3.317819755189833}"
DREB,"{'AVG': 36.38666666666666, 'STDEV': 5.397430152605243}"
REB,"{'AVG': 46.93333333333333, 'STDEV': 6.237058673838246}"
AST,"{'AVG': 24.653333333333332, 'STDEV': 4.55148723342558}"
BLK,"{'AVG': 4.84, 'STDEV': 2.525759184771869}"
TOV,"{'AVG': 12.12, 'STDEV': 3.650101812722933}"
PF,"{'AVG': 19.493333333333332, 'STDEV': 4.384781215329484}"
