,0
Team_ID,1610612737
Season,2019-20
FGM,"{'AVG': 40.64179104477612, 'STDEV': 5.247514541644175}"
FGA,"{'AVG': 90.55223880597015, 'STDEV': 7.007103716055743}"
FGP,"{'AVG': 0.450298507462686, 'STDEV': 0.058510039264285}"
FG3M,"{'AVG': 12.014925373134329, 'STDEV': 3.50537482244932}"
FG3A,"{'AVG': 36.059701492537314, 'STDEV': 6.367247150313827}"
FG3P,"{'AVG': 0.332468487226246, 'STDEV': 0.074721797844697}"
FTM,"{'AVG': 18.46268656716418, 'STDEV': 5.952662654056472}"
FTA,"{'AVG': 23.37313432835821, 'STDEV': 23.37313432835821}"
FTP,"{'AVG': 0.788358208955223, 'STDEV': 0.788358208955223}"
OREB,"{'AVG': 9.865671641791044, 'STDEV': 3.571331652106136}"
DREB,"{'AVG': 33.38805970149254, 'STDEV': 5.512946811083549}"
REB,"{'AVG': 43.25373134328358, 'STDEV': 7.129416831057952}"
AST,"{'AVG': 23.955223880597014, 'STDEV': 4.39501382705756}"
BLK,"{'AVG': 5.08955223880597, 'STDEV': 2.200078120400756}"
TOV,"{'AVG': 15.746268656716419, 'STDEV': 3.7023468543290603}"
PF,"{'AVG': 23.104477611940297, 'STDEV': 4.655183908609415}"
