,0
Team_ID,1610612765
Season,2019-20
FGM,"{'AVG': 39.31818181818182, 'STDEV': 5.449513996422323}"
FGA,"{'AVG': 85.72727272727273, 'STDEV': 6.415235362420054}"
FGP,"{'AVG': 0.45936363636363603, 'STDEV': 0.06034812758898501}"
FG3M,"{'AVG': 11.984848484848484, 'STDEV': 3.246263765966721}"
FG3A,"{'AVG': 32.68181818181818, 'STDEV': 6.010654875133992}"
FG3P,"{'AVG': 0.36829330201652805, 'STDEV': 0.081848000242474}"
FTM,"{'AVG': 16.62121212121212, 'STDEV': 5.848774103020094}"
FTA,"{'AVG': 22.363636363636363, 'STDEV': 22.363636363636363}"
FTP,"{'AVG': 0.744469696969697, 'STDEV': 0.744469696969697}"
OREB,"{'AVG': 9.757575757575758, 'STDEV': 3.342318891293224}"
DREB,"{'AVG': 31.954545454545453, 'STDEV': 5.353451275526897}"
REB,"{'AVG': 41.71212121212121, 'STDEV': 6.035192053575687}"
AST,"{'AVG': 24.075757575757574, 'STDEV': 4.711069145552047}"
BLK,"{'AVG': 4.53030303030303, 'STDEV': 2.301970373195015}"
TOV,"{'AVG': 14.545454545454545, 'STDEV': 4.19223391222689}"
PF,"{'AVG': 19.681818181818183, 'STDEV': 3.633854029112218}"
