,0
Team_ID,1610612766
Season,2019-20
FGM,"{'AVG': 37.30769230769231, 'STDEV': 4.376510728176746}"
FGA,"{'AVG': 85.93846153846154, 'STDEV': 6.343985643596134}"
FGP,"{'AVG': 0.43515384615384606, 'STDEV': 0.049234525097115005}"
FG3M,"{'AVG': 12.076923076923077, 'STDEV': 3.841824486440705}"
FG3A,"{'AVG': 34.323076923076925, 'STDEV': 5.220475589887897}"
FG3P,"{'AVG': 0.349252117535625, 'STDEV': 0.08657404876921801}"
FTM,"{'AVG': 16.184615384615384, 'STDEV': 5.513881084624931}"
FTA,"{'AVG': 21.630769230769232, 'STDEV': 21.630769230769232}"
FTP,"{'AVG': 0.7486461538461531, 'STDEV': 0.7486461538461531}"
OREB,"{'AVG': 11, 'STDEV': 3.162277660168379}"
DREB,"{'AVG': 31.784615384615385, 'STDEV': 5.555099874474321}"
REB,"{'AVG': 42.784615384615385, 'STDEV': 7.021156216420812}"
AST,"{'AVG': 23.83076923076923, 'STDEV': 3.529205075018801}"
BLK,"{'AVG': 4.123076923076923, 'STDEV': 2.087969201069638}"
TOV,"{'AVG': 13.892307692307693, 'STDEV': 4.301609716588216}"
PF,"{'AVG': 18.815384615384616, 'STDEV': 3.8886546022222923}"
