,0
Team_ID,1610612745
Season,2019-20
FGM,"{'AVG': 40.77777777777778, 'STDEV': 5.407929030657297}"
FGA,"{'AVG': 90.44444444444444, 'STDEV': 7.222595391827872}"
FGP,"{'AVG': 0.451652777777777, 'STDEV': 0.055325199851913004}"
FG3M,"{'AVG': 15.63888888888889, 'STDEV': 3.976358145358199}"
FG3A,"{'AVG': 45.291666666666664, 'STDEV': 6.77700648527124}"
FG3P,"{'AVG': 0.34635371557842104, 'STDEV': 0.076122734066373}"
FTM,"{'AVG': 20.61111111111111, 'STDEV': 6.19530843746845}"
FTA,"{'AVG': 26.055555555555557, 'STDEV': 26.055555555555557}"
FTP,"{'AVG': 0.7937500000000001, 'STDEV': 0.7937500000000001}"
OREB,"{'AVG': 9.777777777777779, 'STDEV': 4.007817087776921}"
DREB,"{'AVG': 34.5, 'STDEV': 5.507996747367784}"
REB,"{'AVG': 44.27777777777778, 'STDEV': 7.498774026038105}"
AST,"{'AVG': 21.625, 'STDEV': 4.397302310011651}"
BLK,"{'AVG': 5.152777777777778, 'STDEV': 2.053233260777058}"
TOV,"{'AVG': 14.180555555555555, 'STDEV': 3.99762742625218}"
PF,"{'AVG': 21.75, 'STDEV': 3.4344977286187452}"
