,0
Team_ID,1610612744
Season,2019-20
FGM,"{'AVG': 38.61538461538461, 'STDEV': 4.752276782278639}"
FGA,"{'AVG': 88.15384615384616, 'STDEV': 8.295764674727794}"
FGP,"{'AVG': 0.43903076923076906, 'STDEV': 0.046252692229334}"
FG3M,"{'AVG': 10.430769230769231, 'STDEV': 3.88896367449459}"
FG3A,"{'AVG': 31.26153846153846, 'STDEV': 6.659760044187316}"
FG3P,"{'AVG': 0.331818329475834, 'STDEV': 0.09648335719427201}"
FTM,"{'AVG': 18.676923076923078, 'STDEV': 6.317405747980367}"
FTA,"{'AVG': 23.246153846153845, 'STDEV': 23.246153846153845}"
FTP,"{'AVG': 0.800184615384615, 'STDEV': 0.800184615384615}"
OREB,"{'AVG': 9.953846153846154, 'STDEV': 3.938713183066461}"
DREB,"{'AVG': 32.89230769230769, 'STDEV': 5.093264783402308}"
REB,"{'AVG': 42.84615384615385, 'STDEV': 7.368070408082535}"
AST,"{'AVG': 25.584615384615386, 'STDEV': 5.018379680273765}"
BLK,"{'AVG': 4.6, 'STDEV': 2.454587541726715}"
TOV,"{'AVG': 14.307692307692308, 'STDEV': 4.629805196101252}"
PF,"{'AVG': 20.06153846153846, 'STDEV': 4.076904934647587}"
