,0
Team_ID,1610612754
Season,2019-20
FGM,"{'AVG': 42.12328767123287, 'STDEV': 4.763708888505806}"
FGA,"{'AVG': 88.45205479452055, 'STDEV': 5.939605991165507}"
FGP,"{'AVG': 0.47783561643835604, 'STDEV': 0.057858067165029003}"
FG3M,"{'AVG': 10.178082191780822, 'STDEV': 3.19001247713262}"
FG3A,"{'AVG': 28.027397260273972, 'STDEV': 5.262478827457345}"
FG3P,"{'AVG': 0.36236324227148703, 'STDEV': 0.08336281395072401}"
FTM,"{'AVG': 15.013698630136986, 'STDEV': 5.896074849434748}"
FTA,"{'AVG': 19.08219178082192, 'STDEV': 19.08219178082192}"
FTP,"{'AVG': 0.7831369863013691, 'STDEV': 0.7831369863013691}"
OREB,"{'AVG': 8.712328767123287, 'STDEV': 3.276513441885353}"
DREB,"{'AVG': 34.0958904109589, 'STDEV': 5.338966773641288}"
REB,"{'AVG': 42.80821917808219, 'STDEV': 6.663869276109154}"
AST,"{'AVG': 25.863013698630137, 'STDEV': 4.601675626253352}"
BLK,"{'AVG': 5.150684931506849, 'STDEV': 2.5531637937442353}"
TOV,"{'AVG': 12.67123287671233, 'STDEV': 3.855208578161022}"
PF,"{'AVG': 19.794520547945204, 'STDEV': 4.333201613733933}"
